college_code,college_name,college_type,branch_code,branch_name,cap_round,category,closing_rank,closing_percentile
1002,"Government College of Engineering, Amravati",Government Autonomous,100229310,Electrical Engineering,I,LNT1S,40853,72.1238249
1002,"Government College of Engineering, Amravati",Government Autonomous,100229310,Electrical Engineering,I,LNT2S,32862,78.0626182
1002,"Government College of Engineering, Amravati",Government Autonomous,100229310,Electrical Engineering,I,LOBCS,22983,84.7973150
1002,"Government College of Engineering, Amravati",Government Autonomous,100229310,Electrical Engineering,I,PWDOPENS,82209,30.1146048
1002,"Government College of Engineering, Amravati",Government Autonomous,100229310,Electrical Engineering,I,DEFOPENS,38413,73.8187976
1002,"Government College of Engineering, Amravati",Government Autonomous,100229310,Electrical Engineering,I,TFWS,15892,89.5517066
1002,"Government College of Engineering, Amravati",Government Autonomous,100229310,Electrical Engineering,I,PWDRSCS,89352,20.0646488
1002,"Government College of Engineering, Amravati",Government Autonomous,100229310,Electrical Engineering,I,DEFROBCS,45518,68.3243751
1002,"Government College of Engineering, Amravati",Government Autonomous,100229310,Electrical Engineering,I,EWS,24661,83.6967382
1002,"Government College of Engineering, Amravati",Government Autonomous,100237210,Electronics and Telecommunication Engg,I,GOPENS,11873,92.2042446
1002,"Government College of Engineering, Amravati",Government Autonomous,100237210,Electronics and Telecommunication Engg,I,GSCS,22400,85.2776363
1002,"Government College of Engineering, Amravati",Government Autonomous,100237210,Electronics and Telecommunication Engg,I,GSTS,68170,46.0655482
1002,"Government College of Engineering, Amravati",Government Autonomous,100237210,Electronics and Telecommunication Engg,I,GVJS,23750,84.4255069
1002,"Government College of Engineering, Amravati",Government Autonomous,100237210,Electronics and Telecommunication Engg,I,GNT1S,19500,87.2410374
1002,"Government College of Engineering, Amravati",Government Autonomous,100237210,Electronics and Telecommunication Engg,I,GNT2S,14001,90.7999591
1002,"Government College of Engineering, Amravati",Government Autonomous,100237210,Electronics and Telecommunication Engg,I,GNT3S,14878,90.2037697
1002,"Government College of Engineering, Amravati",Government Autonomous,100237210,Electronics and Telecommunication Engg,I,GOBCS,13381,91.1688967
1002,"Government College of Engineering, Amravati",Government Autonomous,100237210,Electronics and Telecommunication Engg,I,LOPENS,11592,92.3906294
1002,"Government College of Engineering, Amravati",Government Autonomous,100237210,Electronics and Telecommunication Engg,I,LSCS,18592,87.8982812
1002,"Government College of Engineering, Amravati",Government Autonomous,100237210,Electronics and Telecommunication Engg,I,LSTS,65264,49.5849968
1002,"Government College of Engineering, Amravati",Government Autonomous,100237210,Electronics and Telecommunication Engg,I,LVJS,48989,65.5810044
1002,"Government College of Engineering, Amravati",Government Autonomous,100237210,Electronics and Telecommunication Engg,I,LNT1S,18397,87.9403016
1002,"Government College of Engineering, Amravati",Government Autonomous,100237210,Electronics and Telecommunication Engg,I,LNT2S,39233,72.9671324
1002,"Government College of Engineering, Amravati",Government Autonomous,100237210,Electronics and Telecommunication Engg,I,LOBCS,12636,91.7347773
1002,"Government College of Engineering, Amravati",Government Autonomous,100237210,Electronics and Telecommunication Engg,I,DEFOPENS,31468,79.0779419
1002,"Government College of Engineering, Amravati",Government Autonomous,100237210,Electronics and Telecommunication Engg,I,TFWS,8906,94.1228328
1002,"Government College of Engineering, Amravati",Government Autonomous,100237210,Electronics and Telecommunication Engg,I,DEFRSCS,63913,51.2157744
1002,"Government College of Engineering, Amravati",Government Autonomous,100237210,Electronics and Telecommunication Engg,I,EWS,12824,91.5780194
1002,"Government College of Engineering, Amravati",Government Autonomous,100246610,Instrumentation Engineering,I,GOPENS,35736,75.9153688
1002,"Government College of Engineering, Amravati",Government Autonomous,100246610,Instrumentation Engineering,I,GSCS,46114,67.8408129
1002,"Government College of Engineering, Amravati",Government Autonomous,100246610,Instrumentation Engineering,I,GVJS,70900,44.1945416
1002,"Government College of Engineering, Amravati",Government Autonomous,100246610,Instrumentation Engineering,I,GNT1S,83386,27.4174428
1002,"Government College of Engineering, Amravati",Government Autonomous,100246610,Instrumentation Engineering,I,GNT2S,47051,66.7554528
1002,"Government College of Engineering, Amravati",Government Autonomous,100246610,Instrumentation Engineering,I,GOBCS,42004,70.8970412
1002,"Government College of Engineering, Amravati",Government Autonomous,100246610,Instrumentation Engineering,I,LOPENS,33732,77.3804659
1002,"Government College of Engineering, Amravati",Government Autonomous,100246610,Instrumentation Engineering,I,LSCS,41257,71.5034873
1002,"Government College of Engineering, Amravati",Government Autonomous,100246610,Instrumentation Engineering,I,LOBCS,38019,74.2881116
1002,"Government College of Engineering, Amravati",Government Autonomous,100246610,Instrumentation Engineering,I,TFWS,27830,81.6162428
1002,"Government College of Engineering, Amravati",Government Autonomous,100246610,Instrumentation Engineering,I,EWS,41599,71.1205193
1002,"Government College of Engineering, Amravati",Government Autonomous,100261210,Mechanical Engineering,I,GOPENS,21324,85.8629008
1002,"Government College of Engineering, Amravati",Government Autonomous,100261210,Mechanical Engineering,I,GSCS,33298,77.6138784
1002,"Government College of Engineering, Amravati",Government Autonomous,100261210,Mechanical Engineering,I,GSTS,60169,55.0214592
1002,"Government College of Engineering, Amravati",Government Autonomous,100261210,Mechanical Engineering,I,GVJS,33218,77.7279132
1002,"Government College of Engineering, Amravati",Government Autonomous,100261210,Mechanical Engineering,I,GNT1S,58862,56.2588494
1002,"Government College of Engineering, Amravati",Government Autonomous,100261210,Mechanical Engineering,I,GNT2S,27800,81.6162428
1002,"Government College of Engineering, Amravati",Government Autonomous,100261210,Mechanical Engineering,I,GNT3S,29310,80.7066037
1002,"Government College of Engineering, Amravati",Government Autonomous,100261210,Mechanical Engineering,I,GOBCS,23781,84.4255069
1002,"Government College of Engineering, Amravati",Government Autonomous,100261210,Mechanical Engineering,I,LOPENS,34253,77.2185430
1002,"Government College of Engineering, Amravati",Government Autonomous,100261210,Mechanical Engineering,I,LSCS,39159,73.3755778
1002,"Government College of Engineering, Amravati",Government Autonomous,100261210,Mechanical Engineering,I,LSTS,66488,48.3716233
1002,"Government College of Engineering, Amravati",Government Autonomous,100261210,Mechanical Engineering,I,LVJS,74971,38.5880670
1002,"Government College of Engineering, Amravati",Government Autonomous,100261210,Mechanical Engineering,I,LNT1S,38673,73.6463016
1002,"Government College of Engineering, Amravati",Government Autonomous,100261210,Mechanical Engineering,I,LNT2S,78112,34.2703923
1002,"Government College of Engineering, Amravati",Government Autonomous,100261210,Mechanical Engineering,I,LOBCS,36518,75.4365724
1002,"Government College of Engineering, Amravati",Government Autonomous,100261210,Mechanical Engineering,I,TFWS,17382,88.5931753
1002,"Government College of Engineering, Amravati",Government Autonomous,100261210,Mechanical Engineering,I,EWS,28658,80.9163492
1005,"Sant Gadge Baba Amravati University,Amravati",University Department,100550310,Food Technology,I,TFWS,19231,87.3292709
1005,"Sant Gadge Baba Amravati University,Amravati",University Department,100550310,Food Technology,I,EWS,73052,41.1346317
1005,"Sant Gadge Baba Amravati University,Amravati",University Department,100551710,Oil and Paints Technology,I,TFWS,27453,81.9881488
1005,"Sant Gadge Baba Amravati University,Amravati",University Department,100551710,Oil and Paints Technology,I,EWS,94151,12.2261844
1005,"Sant Gadge Baba Amravati University,Amravati",University Department,100552710,Petro Chemical Engineering,I,TFWS,15845,89.6196680
1005,"Sant Gadge Baba Amravati University,Amravati",University Department,100552710,Petro Chemical Engineering,I,EWS,50675,63.7162333
1012,"Government College of Engineering,Yavatmal",Government,101219110,Civil Engineering,I,TFWS,29974,80.0862203
1012,"Government College of Engineering,Yavatmal",Government,101219110,Civil Engineering,I,EWS,45368,68.3243751
1012,"Government College of Engineering,Yavatmal",Government,101224510,Computer Engineering,I,DEFOPENS,39641,72.8984215
1012,"Government College of Engineering,Yavatmal",Government,101224510,Computer Engineering,I,TFWS,12286,91.9428064
1012,"Government College of Engineering,Yavatmal",Government,101224510,Computer Engineering,I,DEFROBCS,51995,62.8388317
1012,"Government College of Engineering,Yavatmal",Government,101224510,Computer Engineering,I,EWS,19104,87.4007438
1012,"Government College of Engineering,Yavatmal",Government,101229310,Electrical Engineering,I,TFWS,43233,70.3981929
1012,"Government College of Engineering,Yavatmal",Government,101229310,Electrical Engineering,I,EWS,48295,65.8390900
1012,"Government College of Engineering,Yavatmal",Government,101237210,Electronics and Telecommunication Engg,I,TFWS,21526,85.8373608
1012,"Government College of Engineering,Yavatmal",Government,101237210,Electronics and Telecommunication Engg,I,EWS,37373,74.5853855
1012,"Government College of Engineering,Yavatmal",Government,101261210,Mechanical Engineering,I,DEFOPENS,91200,17.2251737
1012,"Government College of Engineering,Yavatmal",Government,101261210,Mechanical Engineering,I,TFWS,32841,78.0626182
1012,"Government College of Engineering,Yavatmal",Government,101261210,Mechanical Engineering,I,EWS,51340,63.5909492
1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Un-Aided,110124210,Computer Science and Engineering,I,DEFOPENS,70863,44.1945416
1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Un-Aided,110124210,Computer Science and Engineering,I,TFWS,6435,95.7104837
1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Un-Aided,110124210,Computer Science and Engineering,I,EWS,15637,89.7314704
1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Un-Aided,110124610,Information Technology,I,TFWS,12098,92.0184593
1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Un-Aided,110124610,Information Technology,I,EWS,19237,87.3292709
1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Un-Aided,110135610,Electrical Engg[Electronics and Power],I,TFWS,30604,79.5702879
1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Un-Aided,110135610,Electrical Engg[Electronics and Power],I,EWS,81057,30.6350550
1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Un-Aided,110137210,Electronics and Telecommunication Engg,I,TFWS,18279,88.0080788
1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Un-Aided,110137210,Electronics and Telecommunication Engg,I,EWS,36949,74.9846751
1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Un-Aided,110161210,Mechanical Engineering,I,TFWS,45155,68.5336468
1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Un-Aided,110161210,Mechanical Engineering,I,EWS,93323,13.1978549
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Un-Aided,110519110,Civil Engineering,I,TFWS,50757,63.6974316
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Un-Aided,110519110,Civil Engineering,I,EWS,94409,11.7954746
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Un-Aided,110524210,Computer Science and Engineering,I,DEFOPENS,78704,33.9863671
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Un-Aided,110524210,Computer Science and Engineering,I,DEFOBCS,28407,81.2701101
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Un-Aided,110524210,Computer Science and Engineering,I,TFWS,12509,91.7830987
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Un-Aided,110524210,Computer Science and Engineering,I,DEFRSCS,100526,0.5377425
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Un-Aided,110524210,Computer Science and Engineering,I,DEFROBCS,93540,12.7980055
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Un-Aided,110524210,Computer Science and Engineering,I,EWS,33605,77.5309265
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Un-Aided,110524610,Information Technology,I,TFWS,21115,86.1533941
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Un-Aided,110524610,Information Technology,I,EWS,50880,63.6974316
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Un-Aided,110537210,Electronics and Telecommunication Engg,I,TFWS,37098,74.6585417
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Un-Aided,110537210,Electronics and Telecommunication Engg,I,EWS,84997,25.9807928
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Un-Aided,110561210,Mechanical Engineering,I,EWS,94164,12.2261844
1107,"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",Un-Aided,110719110,Civil Engineering,I,TFWS,35520,76.1031259
1107,"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",Un-Aided,110719110,Civil Engineering,I,EWS,100352,0.9245312
1107,"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",Un-Aided,110724210,Computer Science and Engineering,I,TFWS,20788,86.3501792
1107,"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",Un-Aided,110724210,Computer Science and Engineering,I,EWS,59600,55.4980400
1107,"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",Un-Aided,110729310,Electrical Engineering,I,TFWS,34678,76.6846715
1107,"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",Un-Aided,110729310,Electrical Engineering,I,EWS,97972,5.4531684
1107,"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",Un-Aided,110737210,Electronics and Telecommunication Engg,I,TFWS,45580,68.3243751
1107,"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",Un-Aided,110737210,Electronics and Telecommunication Engg,I,EWS,95114,10.5537393
1107,"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",Un-Aided,110761210,Mechanical Engineering,I,EWS,95833,9.3096071
1107,"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",Un-Aided,110799510,Artificial Intelligence and Data Science,I,TFWS,30796,79.5415810
1107,"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",Un-Aided,110799510,Artificial Intelligence and Data Science,I,EWS,85650,24.3861135
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Un-Aided,111419110,Civil Engineering,I,TFWS,53549,61.2740090
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Un-Aided,111419110,Civil Engineering,I,EWS,72164,41.6222736
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Un-Aided,111424210,Computer Science and Engineering,I,DEFOPENS,62240,52.2112775
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Un-Aided,111424210,Computer Science and Engineering,I,TFWS,19092,87.4007438
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Un-Aided,111424210,Computer Science and Engineering,I,EWS,42161,70.8970412
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Un-Aided,111424610,Information Technology,I,TFWS,26912,82.2470386
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Un-Aided,111424610,Information Technology,I,EWS,53398,61.3942986
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Un-Aided,111437210,Electronics and Telecommunication Engg,I,TFWS,41938,71.0624183
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Un-Aided,111437210,Electronics and Telecommunication Engg,I,EWS,84256,26.7344905
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Un-Aided,111461210,Mechanical Engineering,I,TFWS,65173,49.5849968
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Un-Aided,111461210,Mechanical Engineering,I,EWS,96854,7.3948631
1116,"Shri Shivaji Education Society's College of Engineering and Technology, Akola",Un-Aided,111619110,Civil Engineering,I,TFWS,63863,51.2157744
1116,"Shri Shivaji Education Society's College of Engineering and Technology, Akola",Un-Aided,111619110,Civil Engineering,I,EWS,91397,17.0555392
1116,"Shri Shivaji Education Society's College of Engineering and Technology, Akola",Un-Aided,111624210,Computer Science and Engineering,I,TFWS,30357,79.7854925
1116,"Shri Shivaji Education Society's College of Engineering and Technology, Akola",Un-Aided,111624210,Computer Science and Engineering,I,EWS,73166,41.1346317
1116,"Shri Shivaji Education Society's College of Engineering and Technology, Akola",Un-Aided,111650710,Chemical Engineering,I,GOPENH,90748,17.6566480
1116,"Shri Shivaji Education Society's College of Engineering and Technology, Akola",Un-Aided,111650710,Chemical Engineering,I,GNT1H,96370,8.4069679
1116,"Shri Shivaji Education Society's College of Engineering and Technology, Akola",Un-Aided,111650710,Chemical Engineering,I,GNT2H,91819,15.4129019
1116,"Shri Shivaji Education Society's College of Engineering and Technology, Akola",Un-Aided,111650710,Chemical Engineering,I,GOBCH,99952,1.6313858
1116,"Shri Shivaji Education Society's College of Engineering and Technology, Akola",Un-Aided,111650710,Chemical Engineering,I,LOPENH,74680,38.7528893
1116,"Shri Shivaji Education Society's College of Engineering and Technology, Akola",Un-Aided,111650710,Chemical Engineering,I,LSCH,99750,2.1250511
1116,"Shri Shivaji Education Society's College of Engineering and Technology, Akola",Un-Aided,111650710,Chemical Engineering,I,LOBCH,97438,6.6428935
1116,"Shri Shivaji Education Society's College of Engineering and Technology, Akola",Un-Aided,111661210,Mechanical Engineering,I,GOPENH,98597,4.3788348
1116,"Shri Shivaji Education Society's College of Engineering and Technology, Akola",Un-Aided,111661210,Mechanical Engineering,I,LOPENH,81038,30.6350550
1117,"Janata Shikshan Prasarak Mandal’s Babasaheb Naik College Of Engineering, Pusad",Un-Aided,111719110,Civil Engineering,I,EWS,91007,17.3535029
1117,"Janata Shikshan Prasarak Mandal’s Babasaheb Naik College Of Engineering, Pusad",Un-Aided,111724210,Computer Science and Engineering,I,EWS,61379,53.6630133
1117,"Janata Shikshan Prasarak Mandal’s Babasaheb Naik College Of Engineering, Pusad",Un-Aided,111735610,Electrical Engg[Electronics and Power],I,LOPENH,74696,38.7528893
1117,"Janata Shikshan Prasarak Mandal’s Babasaheb Naik College Of Engineering, Pusad",Un-Aided,111761210,Mechanical Engineering,I,EWS,95396,10.2751830
1117,"Janata Shikshan Prasarak Mandal’s Babasaheb Naik College Of Engineering, Pusad",Un-Aided,111799510,Artificial Intelligence and Data Science,I,EWS,93107,14.2756391
1119,"Paramhansa Ramkrishna Maunibaba Shikshan Santha's , Anuradha Engineering College, Chikhali",Un-Aided,111924210,Computer Science and Engineering,I,TFWS,34122,77.2185430
1119,"Paramhansa Ramkrishna Maunibaba Shikshan Santha's , Anuradha Engineering College, Chikhali",Un-Aided,111924210,Computer Science and Engineering,I,EWS,73940,40.2546574
1119,"Paramhansa Ramkrishna Maunibaba Shikshan Santha's , Anuradha Engineering College, Chikhali",Un-Aided,111924610,Information Technology,II,GOPENH,65763,48.8491306
1119,"Paramhansa Ramkrishna Maunibaba Shikshan Santha's , Anuradha Engineering College, Chikhali",Un-Aided,111924610,Information Technology,II,GSCH,79608,33.1688568
1119,"Paramhansa Ramkrishna Maunibaba Shikshan Santha's , Anuradha Engineering College, Chikhali",Un-Aided,111924610,Information Technology,II,GNT1H,89596,19.7997548
1119,"Paramhansa Ramkrishna Maunibaba Shikshan Santha's , Anuradha Engineering College, Chikhali",Un-Aided,111924610,Information Technology,II,GNT2H,72630,41.1916183
1119,"Paramhansa Ramkrishna Maunibaba Shikshan Santha's , Anuradha Engineering College, Chikhali",Un-Aided,111924610,Information Technology,II,GNT3H,66260,48.3716233
1119,"Paramhansa Ramkrishna Maunibaba Shikshan Santha's , Anuradha Engineering College, Chikhali",Un-Aided,111924610,Information Technology,II,GOBCH,83668,27.2188160
